jumlah_penduduk,jumlah_penduduk_miskin,jumlah_pengangguran_terbuka,pdrb_total_adhk,harapan_lama_sekolah,tahun,skor,kesejahteraan,penduduk_miskin_ratio,pengangguran_ratio,pdrb_perkapita,kesejahteraan_level,kabkota_bandung,kabkota_bandung_barat,kabkota_bekasi,kabkota_bogor,kabkota_ciamis,kabkota_cianjur,kabkota_cirebon,kabkota_garut,kabkota_indramayu,kabkota_karawang,kabkota_kota_bandung,kabkota_kota_banjar,kabkota_kota_bekasi,kabkota_kota_bogor,kabkota_kota_cimahi,kabkota_kota_cirebon,kabkota_kota_depok,kabkota_kota_sukabumi,kabkota_kota_tasikmalaya,kabkota_kuningan,kabkota_majalengka,kabkota_pangandaran,kabkota_purwakarta,kabkota_subang,kabkota_sukabumi,kabkota_sumedang,kabkota_tasikmalaya
1635560.0,155300,187435.0,30203000000.0,3.0,2022,54.44591667,Tidak Sejahtera,0.09495218762992493,0.11459989239159676,18466.4579715816,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1023180.0,83400,107741.0,49293000000.0,4.0,2022,99.80895,Sangat Sejahtera,0.08151058464786255,0.1053001426923904,48176.27396938955,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2496190.0,199900,271585.0,105601000000.0,4.0,2022,191.97997500499997,Sangat Sejahtera,0.08008204503663584,0.10879981091182962,42304.87262588184,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3193840.0,201100,311719.0,105601000000.0,4.0,2022,191.97997500499997,Sangat Sejahtera,0.06296495754327079,0.09760006763018811,33063.96062420159,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1834230.0,183700,239734.0,33393000000.0,3.0,2022,57.73763333,Cukup,0.1001510170480256,0.13070007578111797,18205.45951162068,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428600.0,37900,32831.0,8426000000.0,4.0,2022,22.57878333,Sangat Tidak Sejahtera,0.08842743817078862,0.07660055996266915,19659.35604293047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1060940.0,79200,64611.0,35259000000.0,4.0,2022,73.96745,Sejahtera,0.07465078138254755,0.06089976813014874,33233.73612079854,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
355420.0,26600,37817.0,9324000000.0,4.0,2022,24.31381667,Sangat Tidak Sejahtera,0.07484103314388611,0.10640087783467447,26233.751617804286,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2484150.0,109800,193018.0,105601000000.0,4.0,2022,191.97997500499997,Sangat Sejahtera,0.04420022945474307,0.07769981683875772,42509.91284745285,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338940.0,31500,28505.0,18030000000.0,4.0,2022,42.10975,Tidak Sejahtera,0.09293680297397769,0.08410043075470584,52965.083764755844,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2598070.0,137400,181345.0,73261000000.0,4.0,2022,143.16475,Sangat Sejahtera,0.052885411093619494,0.0697998899182855,28198.239462370144,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2113620.0,64400,160635.0,52565000000.0,4.0,2022,104.0249167,Sangat Sejahtera,0.030469053093744383,0.0759999432253669,24869.65490485518,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
582650.0,31200,24297.0,24653000000.0,4.0,2022,55.57115,Tidak Sejahtera,0.0535484424611688,0.0417008495666352,42311.851025487,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
732480.0,87100,27468.0,16781000000.0,4.0,2022,38.73693333,Sangat Tidak Sejahtera,0.11891109654871122,0.0375,22909.840541721274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
205140.0,12700,20124.0,3517000000.0,4.0,2022,13.81613333,Sangat Tidak Sejahtera,0.06190894023593643,0.09809885931558936,17144.389197621138,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4646363.5,417700,415635.5,105601000000.0,4.0,2023,191.97997500499997,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,22727.666485844253,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2802400.0,178700,116580.0,52994000000.0,4.0,2023,105.1806667,Sangat Sejahtera,0.06376677133885242,0.0416000570939195,18910.219811590065,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2558140.0,240100,197488.0,36340000000.0,4.0,2023,66.80393333,Cukup,0.09385725566231715,0.0771998405091199,14205.633780793858,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3721110.0,245500,241500.0,92830000000.0,4.0,2023,177.4933333,Sangat Sejahtera,0.06597493758582788,0.06489998951925635,24946.857254958868,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2683670.0,260500,208521.0,44087000000.0,4.0,2023,81.40628333,Sejahtera,0.0970685665525195,0.07769994075277512,16427.876750867283,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1907050.0,186900,166867.0,27599000000.0,4.0,2023,51.73965,Tidak Sejahtera,0.09800477176791379,0.08750006554626255,14472.090401405312,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1251540.0,90800,123527.0,25112000000.0,4.0,2023,50.53431667,Tidak Sejahtera,0.07255061763906867,0.09870000159803123,20064.880067756523,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1201760.0,133900,123901.0,19419000000.0,4.0,2023,38.41128333,Sangat Tidak Sejahtera,0.11141991745440022,0.10309962055651711,16158.800426041806,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2360440.0,249200,227310.0,37247000000.0,4.0,2023,66.97516667,Cukup,0.10557353713714392,0.09629984240226398,15779.685143447832,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1340620.0,138700,20914.0,25793000000.0,4.0,2023,56.22863333,Cukup,0.10345959332249258,0.030451037380774218,19239.605555638434,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1178240.0,111400,127014.0,26877000000.0,4.0,2023,53.54663333,Tidak Sejahtera,0.09454780010863661,0.1077997691472026,22811.14204236828,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1894330.0,214700,167269.0,67238000000.0,4.0,2023,130.5342167,Sangat Sejahtera,0.11333822512445034,0.0882998210449077,35494.34364656633,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1649820.0,152300,157558.0,31605000000.0,3.0,2023,58.79376667,Cukup,0.0923131008231201,0.09550011516407851,19156.635269302107,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1037070.0,81500,87321.0,51741000000.0,4.0,2023,105.7576167,Sangat Sejahtera,0.0785867877771028,0.08419971650901097,49891.521305215654,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2526000.0,187200,222541.0,105601000000.0,4.0,2023,191.97997500499997,Sangat Sejahtera,0.07410926365795724,0.08810015835312747,41805.62153602533,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3237420.0,204100,253166.0,105601000000.0,4.0,2023,191.97997500499997,Sangat Sejahtera,0.0630440288872003,0.07819992463134225,32618.87552433728,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1859640.0,179400,200283.0,35062000000.0,3.0,2023,63.11985,Cukup,0.09647028457120733,0.10769987739562496,18854.18683185993,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431460.0,36700,28563.0,8870000000.0,4.0,2023,23.70018333,Sangat Tidak Sejahtera,0.08506002873962824,0.06620080656376026,20558.10503870579,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1070720.0,75000,59211.0,37055000000.0,4.0,2023,77.89945,Sejahtera,0.0700463239689181,0.05530017184698147,34607.55379557681,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
360640.0,25000,30546.0,9802000000.0,4.0,2023,25.66003333,Sangat Tidak Sejahtera,0.069321206743567,0.0846994232475599,27179.458740017748,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2506600.0,102800,183483.0,105601000000.0,4.0,2023,191.97997500499997,Sangat Sejahtera,0.04101172903534669,0.07319995212638634,42129.17896752573,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341980.0,29500,26367.0,18934000000.0,4.0,2023,44.05798333,Tidak Sejahtera,0.08626235452365635,0.07710100005848296,52965.083764755844,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2627210.0,129400,171294.0,77242000000.0,4.0,2023,151.7626333,Sangat Sejahtera,0.04925377111079815,0.0651999649818629,29400.771160280296,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2145400.0,62000,157258.0,55222000000.0,4.0,2023,109.5477667,Sangat Sejahtera,0.028899039806096764,0.07330008390043814,25739.722196327024,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
590780.0,28600,22981.0,25932000000.0,4.0,2023,58.23828333,Cukup,0.04841057584887776,0.038899421104302785,43894.51233961881,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
741760.0,79400,26110.0,17782000000.0,4.0,2023,40.93516667,Tidak Sejahtera,0.10704270923209663,0.03520006471095772,23972.713546160485,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
207510.0,11700,19693.0,3682000000.0,4.0,2023,14.18435,Sangat Tidak Sejahtera,0.056382824924100045,0.09490145053250446,17743.723194062935,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4646363.5,417700,415635.5,105601000000.0,4.0,2024,191.97997500499997,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,22727.666485844253,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2828020.0,175900,116514.0,55724000000.0,4.0,2024,110.6906333,Sangat Sejahtera,0.06219899434940347,0.041199850071781674,19704.245373087884,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2584990.0,239300,179398.0,38208000000.0,4.0,2024,71.45776667,Cukup,0.09257289196476583,0.06939988162430029,14780.71481901284,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3753120.0,239900,242452.0,97510000000.0,4.0,2024,186.8990667,Sangat Sejahtera,0.06392015176706314,0.06460011936735303,25981.050432706656,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2716950.0,259300,207847.0,46271000000.0,4.0,2024,85.82798333,Sejahtera,0.09543789911481625,0.0765001196194262,17030.493752185354,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1920920.0,186800,148295.0,28880000000.0,4.0,2024,55.23191667,Tidak Sejahtera,0.09724507007059117,0.07719998750598671,15034.462653311955,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1259230.0,90800,112701.0,26361000000.0,4.0,2024,53.57361667,Tidak Sejahtera,0.0721075577932546,0.08949993249843158,20934.22170691613,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1213930.0,131800,107676.0,20507000000.0,4.0,2024,41.43353333,Tidak Sejahtera,0.10857298196765876,0.0887003369222278,16893.066321781323,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2387960.0,245900,193664.0,39418000000.0,4.0,2024,73.05446667,Sejahtera,0.10297492420308547,0.08110018593276269,16506.976666275816,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352540.0,134600,20559.0,27439000000.0,4.0,2024,59.60671667,Cukup,0.09951646531710708,0.030451037380774218,20287.015541130022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1187130.0,108900,111472.0,27966000000.0,4.0,2024,56.5434,Cukup,0.09173384549291147,0.09390041528728951,23557.655859088725,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1914040.0,212100,163268.0,68702000000.0,4.0,2024,133.7056,Sangat Sejahtera,0.1108127311863911,0.085300202712587,35893.71173016238,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1663160.0,152600,146857.0,33126000000.0,4.0,2024,64.36581667,Cukup,0.09175304841386277,0.08829998316457827,19917.50643353616,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1050340.0,81400,80456.0,54142000000.0,4.0,2024,110.9045333,Sangat Sejahtera,0.07749871470190604,0.07659995810880287,51547.11807605156,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2554380.0,187800,201796.0,105601000000.0,4.0,2024,191.97997500499997,Sangat Sejahtera,0.07352077607873535,0.07899999217031138,41341.14736256939,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3273870.0,204500,228189.0,105601000000.0,4.0,2024,191.97997500499997,Sangat Sejahtera,0.06246430065946418,0.06970007972216367,32255.709603618958,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884190.0,179700,198217.0,36794000000.0,3.0,2024,66.68215,Cukup,0.09537254735456616,0.1052001125151922,19527.754631963868,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434100.0,36000,28434.0,9324000000.0,4.0,2024,24.6263,Sangat Tidak Sejahtera,0.082930200414651,0.06550103662750519,21478.921907394608,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1078350.0,73900,58554.0,38965000000.0,4.0,2024,81.77063333,Sejahtera,0.0685306254926508,0.05429962442620671,36133.90828580702,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
365740.0,24100,26845.0,10303000000.0,4.0,2024,26.86208333,Sangat Tidak Sejahtera,0.06589380434188222,0.07339913599825013,28170.28490184284,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2528160.0,101100,179752.0,105601000000.0,4.0,2024,191.97997500499997,Sangat Sejahtera,0.039989557622935254,0.0710999303841529,41769.903803556736,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344850.0,29200,20657.0,19884000000.0,4.0,2024,46.24848333,Tidak Sejahtera,0.08467449615774975,0.05990140640858344,52965.083764755844,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2644060.0,128800,168162.0,81252000000.0,4.0,2024,159.9492333,Sangat Sejahtera,0.048712964153612245,0.06359991830745142,30730.01369106601,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163640.0,62600,150589.0,58242000000.0,4.0,2024,115.9112167,Sangat Sejahtera,0.028932724482815995,0.06959984100867057,26918.526187350944,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
598700.0,27000,22391.0,27297000000.0,4.0,2024,61.02445,Cukup,0.045097711708702186,0.03739936529146484,45593.786537497916,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
750730.0,76700,25300.0,18710000000.0,4.0,2024,42.87666667,Tidak Sejahtera,0.10216722390206866,0.03370053148269018,24922.408855380763,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
209790.0,11200,16322.0,3884000000.0,4.0,2024,14.76523333,Sangat Tidak Sejahtera,0.05338672005338672,0.07780161113494447,18513.75184708518,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
